t,dt,u1,u2,u3,u4
156.81342911720276,1.000375747680664,1.6300000000000012,1.6300000000000012,1.6300000000000012,1.6300000000000012
157.81391310691833,1.0007708072662354,1.6400000000000012,1.6400000000000012,1.6400000000000012,1.6400000000000012
158.81479954719543,1.0000121593475342,1.6600000000000013,1.6600000000000013,1.6600000000000013,1.6600000000000013
159.81491446495056,1.0016183853149414,1.6700000000000013,1.6700000000000013,1.6700000000000013,1.6700000000000013
160.8166539669037,1.0002124309539795,1.6800000000000013,1.6800000000000013,1.6800000000000013,1.6800000000000013
161.81698942184448,1.0012729167938232,1.6900000000000013,1.6900000000000013,1.6900000000000013,1.6900000000000013
162.8183629512787,1.00117826461792,1.7000000000000013,1.7000000000000013,1.7000000000000013,1.7000000000000013
163.8196620941162,1.0010578632354736,1.7100000000000013,1.7100000000000013,1.7100000000000013,1.7100000000000013
164.82084941864014,1.0008277893066406,1.7200000000000013,1.7200000000000013,1.7200000000000013,1.7200000000000013
165.8217751979828,1.0007221698760986,1.7300000000000013,1.7300000000000013,1.7300000000000013,1.7300000000000013
166.82261848449707,1.0011146068572998,1.7400000000000013,1.7400000000000013,1.7400000000000013,1.7400000000000013
167.82384824752808,1.0009264945983887,1.7500000000000013,1.7500000000000013,1.7500000000000013,1.7500000000000013
168.82487511634827,1.0008525848388672,1.7600000000000013,1.7600000000000013,1.7600000000000013,1.7600000000000013
169.82583594322205,1.0007867813110352,1.7700000000000014,1.7700000000000014,1.7700000000000014,1.7700000000000014
170.82672762870789,1.0010569095611572,1.7800000000000014,1.7800000000000014,1.7800000000000014,1.7800000000000014
171.82792210578918,1.0007941722869873,1.7900000000000014,1.7900000000000014,1.7900000000000014,1.7900000000000014
172.82885241508484,1.0006110668182373,1.8000000000000014,1.8000000000000014,1.8000000000000014,1.8000000000000014
173.82962131500244,1.0009024143218994,1.8100000000000014,1.8100000000000014,1.8100000000000014,1.8100000000000014
174.83062887191772,1.0006825923919678,1.8200000000000014,1.8200000000000014,1.8200000000000014,1.8200000000000014
175.83141326904297,1.001091480255127,1.8300000000000014,1.8300000000000014,1.8300000000000014,1.8300000000000014
176.83265829086304,1.0010089874267578,1.8400000000000014,1.8400000000000014,1.8400000000000014,1.8400000000000014
177.83379554748535,1.000931739807129,1.8500000000000014,1.8500000000000014,1.8500000000000014,1.8500000000000014
178.83483219146729,1.0006303787231445,1.8600000000000014,1.8600000000000014,1.8600000000000014,1.8600000000000014
179.83558177947998,1.0008139610290527,1.8700000000000014,1.8700000000000014,1.8700000000000014,1.8700000000000014
180.83652710914612,1.0010690689086914,1.8800000000000014,1.8800000000000014,1.8800000000000014,1.8800000000000014
181.8377091884613,1.000889539718628,1.8900000000000015,1.8900000000000015,1.8900000000000015,1.8900000000000015
182.83872079849243,1.0010416507720947,1.9000000000000015,1.9000000000000015,1.9000000000000015,1.9000000000000015
183.83987140655518,1.0006883144378662,1.9100000000000015,1.9100000000000015,1.9100000000000015,1.9100000000000015
184.84066939353943,1.0008080005645752,1.9200000000000015,1.9200000000000015,1.9200000000000015,1.9200000000000015
185.8415789604187,1.0012187957763672,1.9300000000000015,1.9300000000000015,1.9300000000000015,1.9300000000000015
186.8429205417633,1.0008423328399658,1.9400000000000015,1.9400000000000015,1.9400000000000015,1.9400000000000015
187.84387183189392,1.0010476112365723,1.9500000000000015,1.9500000000000015,1.9500000000000015,1.9500000000000015
188.84503030776978,1.000662088394165,1.9600000000000015,1.9600000000000015,1.9600000000000015,1.9600000000000015
189.8458170890808,1.000978708267212,1.9700000000000015,1.9700000000000015,1.9700000000000015,1.9700000000000015
190.8469226360321,1.000579595565796,1.9800000000000015,1.9800000000000015,1.9800000000000015,1.9800000000000015
191.8476164340973,1.0012922286987305,1.9900000000000015,1.9900000000000015,1.9900000000000015,1.9900000000000015
192.849059343338,1.000593662261963,2.0000000000000013,2.0000000000000013,2.0000000000000013,2.0000000000000013
193.84980368614197,1.0006206035614014,2.010000000000001,2.010000000000001,2.010000000000001,2.010000000000001
194.85053658485413,1.0012421607971191,2.020000000000001,2.020000000000001,2.020000000000001,2.020000000000001
195.851900100708,1.0008049011230469,2.0300000000000007,2.0300000000000007,2.0300000000000007,2.0300000000000007
196.85281085968018,1.000706434249878,2.0400000000000005,2.0400000000000005,2.0400000000000005,2.0400000000000005
197.85362696647644,1.0002272129058838,2.0500000000000003,2.0500000000000003,2.0500000000000003,2.0500000000000003
198.8539605140686,1.0014238357543945,2.06,2.06,2.06,2.06
199.85548615455627,1.0010185241699219,2.07,2.07,2.07,2.07
200.85660004615784,1.0008759498596191,2.0799999999999996,2.0799999999999996,2.0799999999999996,2.0799999999999996
201.8575940132141,1.0007901191711426,2.0899999999999994,2.0899999999999994,2.0899999999999994,2.0899999999999994
202.85851073265076,1.0009217262268066,2.099999999999999,2.099999999999999,2.099999999999999,2.099999999999999
203.85955834388733,1.0004165172576904,2.109999999999999,2.109999999999999,2.109999999999999,2.109999999999999
204.86011004447937,1.0014903545379639,2.1199999999999988,2.1199999999999988,2.1199999999999988,2.1199999999999988
205.86170387268066,1.000650405883789,2.1299999999999986,2.1299999999999986,2.1299999999999986,2.1299999999999986
206.86247444152832,1.000889539718628,2.1399999999999983,2.1399999999999983,2.1399999999999983,2.1399999999999983
207.86346983909607,1.0010476112365723,2.149999999999998,2.149999999999998,2.149999999999998,2.149999999999998
